"version","generated_at","figure","category","purpose","original_path","original_relative_path","fixed_path","fixed_relative_path","size_bytes","sha256","fixed_status","fixed_method","note"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.pdf","14311","0A501C1B566C044E57BBED7D479AFD9C119B2ACADB4D5466F9CBFBAAA43C1E21","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_3_0_18_2026-02-10__postR_20260516_065323.png","91700","D5D9B1CA3208517C01E3E6E7C05AF03F5EC94E088233D5EE813E9C49BF6200F1","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.pdf","30058","BD659A24AD04BBC6C1EB44E77698338BB0410486CD4C845A662E4E0948E784AA","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__20260516_065305.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.pdf","30058","BD659A24AD04BBC6C1EB44E77698338BB0410486CD4C845A662E4E0948E784AA","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_21_2026-02-11__postR_20260516_065323.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.pdf","30058","46A53BE679302986CB655F3BABADDFE26C0BDED62DF90F0EE55C5DE7A012CB98","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__20260516_065305.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.pdf","30058","46A53BE679302986CB655F3BABADDFE26C0BDED62DF90F0EE55C5DE7A012CB98","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_22_2026-02-12__postR_20260516_065323.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.pdf","30058","BEBB0E0CDF598D603763C6A2FAC979F5E8DBDD040B5CFAF310BCDA394FC86387","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__20260516_065305.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.pdf","30058","BEBB0E0CDF598D603763C6A2FAC979F5E8DBDD040B5CFAF310BCDA394FC86387","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_10x_DotPlot_IL6axis_v3_0_23_2026-02-12__postR_20260516_065323.png","165376","577AFE0DCFD000A414B09B3D7AE67416919B927BA5254A900EE4A91DCA4F352F","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.pdf","12614","D6CE93ED72FB27CA4C9D25DFD70AB0ADB1750C8E84F176E227CE987CD03BC360","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__20260516_065305.png","182869","02F3A2D453A66555F3CBCE5B51A950ED6163B0711A00BB8B16FE8C896F8A1C67","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.pdf","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.pdf","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.pdf","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.pdf","12614","D6CE93ED72FB27CA4C9D25DFD70AB0ADB1750C8E84F176E227CE987CD03BC360","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
"v37.4_traceability_repair_after_empty_v37_3","2026-05-16T07:15:53","Figure_6","frozen_v37_2_copied_sources","Frozen copied/linked upstream sources from v37.2 traceability","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.png","7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.png","D:\SCI2\MD-1\MR_IL6R_CRC_project_template_v4\7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.png","7_Output\v37_3_hotfix_traceability\copied_or_linked_source_files\Figure_6\frozen_v37_2_copied_sources\Fig7B_GSE146771_smartseq2_DotPlot_IL6axis_2026-02-08__postR_20260516_065323.png","182869","02F3A2D453A66555F3CBCE5B51A950ED6163B0711A00BB8B16FE8C896F8A1C67","fixed","copy","Matched 7_Output\v37_2_all_figures_source_traceability\copied_or_linked_source_files\Figure_6\*"
